Quantity,product_id,price,freight_value,sku,category_name,created_at,updated_at,description,name,active,seller_id,status
6802,207,460,4,Dolor.,ShoesOutdoors,14.10.2022,28.09.2023 02:46:55,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,Small Fresh Chair,True,0,Unbranded
9971,940,6071,1,Aperiam.,ComputersKids,01.11.2022,28.09.2023 05:21:00,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,Sleek Rubber Chair,True,0,Tasty
2133,467,3175,0,Vero.,Computers,01.01.2023,28.09.2023 00:41:55,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals",Unbranded Steel Bike,True,0,Gorgeous
5171,523,6766,2,Est.,GroceryOutdoorsAutomotiveComputersToys,28.06.2023,28.09.2023 05:12:23,The Football Is Good For Training And Recreational Purposes,Practical Granite Shirt,True,0,Gorgeous
379,581,2932,1,Officia.,GamesBeautyElectronicsGamesJewelery,16.02.2023,28.09.2023 22:23:25,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,Awesome Frozen Shoes,True,0,Intelligent
8340,101,787,4,Incidunt.,Beauty,30.09.2022,28.09.2023 13:31:31,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality,Small Concrete Cheese,True,0,Ergonomic
8713,281,2400,2,Libero.,ClothingMoviesSportsGardenClothing,15.03.2023,28.09.2023 00:01:17,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals",Licensed Fresh Fish,True,0,Awesome
7756,45,77,1,Facilis.,AutomotiveBooksToysGardenHealth,02.03.2023,28.09.2023 03:34:10,The Football Is Good For Training And Recreational Purposes,Small Soft Shoes,True,0,Awesome
6998,845,1859,5,Et.,ComputersMovies,07.01.2023,28.09.2023 11:45:54,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design",Awesome Soft Tuna,True,0,Gorgeous
9379,699,7378,2,In.,Home,25.08.2023,28.09.2023 10:49:47,The Football Is Good For Training And Recreational Purposes,Refined Cotton Pants,True,0,Fantastic
2596,923,1968,0,Minima.,AutomotiveToolsComputersComputers,20.03.2023,28.09.2023 16:07:07,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",Incredible Steel Chicken,True,0,Ergonomic
6028,477,5996,5,Vel.,ToolsGrocery,27.02.2023,28.09.2023 14:43:50,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J",Tasty Fresh Bike,True,0,Tasty
1970,938,95,2,Esse.,GroceryAutomotiveHomeBeautyElectronics,25.03.2023,28.09.2023 19:21:05,The Football Is Good For Training And Recreational Purposes,Sleek Concrete Hat,True,0,Tasty
8457,608,1031,1,Velit.,OutdoorsShoesComputersShoes,05.09.2023,28.09.2023 00:47:16,The Football Is Good For Training And Recreational Purposes,Sleek Fresh Computer,True,0,Fantastic
5465,452,2784,3,Dicta.,BabyToys,03.10.2022,28.09.2023 07:36:05,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive",Unbranded Plastic Chips,True,0,Incredible
2138,794,2010,5,Ut.,MusicHomeIndustrial,27.07.2023,28.09.2023 01:51:19,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles",Tasty Rubber Sausages,True,0,Generic
1906,781,3730,1,Quod.,Home,07.06.2023,28.09.2023 19:46:45,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive",Tasty Plastic Soap,True,0,Ergonomic
7937,0,8536,5,Qui.,BabyGamesGardenToolsHome,05.12.2022,28.09.2023 18:08:51,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles",Tasty Steel Gloves,True,0,Awesome
6603,886,3967,3,Magni.,SportsIndustrial,10.12.2022,28.09.2023 22:47:56,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles",Licensed Soft Chicken,True,0,Awesome
3265,725,9388,5,Ut.,ShoesOutdoors,23.06.2023,28.09.2023 12:28:46,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,Fantastic Concrete Hat,True,0,Generic
7087,634,5753,1,Ipsa.,OutdoorsToolsGames,08.02.2023,28.09.2023 10:07:55,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals",Practical Wooden Towels,True,0,Sleek
8242,792,165,0,Earum.,AutomotiveToolsToolsOutdoors,20.12.2022,28.09.2023 20:20:47,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,Intelligent Plastic Pants,True,0,Awesome
5146,404,3388,0,Enim.,MoviesBeautyOutdoorsSports,23.08.2023,28.09.2023 22:32:11,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,Small Granite Tuna,True,0,Licensed
9133,137,735,0,Molestiae.,ClothingClothing,09.10.2022,28.09.2023 00:19:22,The Football Is Good For Training And Recreational Purposes,Gorgeous Metal Sausages,True,0,Incredible
9661,346,1648,0,Quia.,Books,08.04.2023,28.09.2023 06:00:01,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart,Sleek Cotton Shoes,True,0,Awesome
4367,464,4114,0,Enim.,ClothingBooksMoviesHealthBeauty,06.04.2023,28.09.2023 04:28:13,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality,Small Granite Pizza,True,0,Awesome
4773,359,4901,3,Non.,MoviesBabyGardenHealth,08.11.2022,28.09.2023 06:50:30,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles",Handcrafted Rubber Bacon,True,0,Licensed
5131,100,1039,2,Quae.,BabyJewelerySports,14.05.2023,28.09.2023 22:58:22,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive",Licensed Granite Ball,True,0,Licensed
1225,567,5811,4,Vitae.,Electronics,20.02.2023,28.09.2023 23:29:27,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive",Practical Steel Shoes,True,0,Fantastic
7963,481,9057,3,Nesciunt.,ToolsHealthBooksComputersBeauty,26.03.2023,28.09.2023 00:07:09,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals",Awesome Metal Chips,True,0,Practical
9317,840,3044,2,Architecto.,MusicClothingKidsComputers,02.12.2022,28.09.2023 19:47:27,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,Tasty Concrete Keyboard,True,0,Licensed
9554,535,2453,1,Debitis.,ShoesBeautyAutomotiveMoviesGarden,06.02.2023,28.09.2023 09:34:20,The Football Is Good For Training And Recreational Purposes,Fantastic Granite Fish,True,0,Sleek
5519,805,5253,2,Facere.,Books,22.09.2023,28.09.2023 14:39:39,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles",Small Concrete Pizza,True,0,Gorgeous
4067,623,937,4,Veritatis.,BooksTools,20.04.2023,28.09.2023 09:54:13,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles",Practical Soft Fish,True,0,Fantastic
5348,839,8878,0,Natus.,MusicHealthKidsGroceryBooks,07.06.2023,28.09.2023 03:51:35,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J",Handmade Frozen Computer,True,0,Tasty
4859,103,6923,3,Quia.,Toys,03.03.2023,28.09.2023 14:20:58,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,Refined Concrete Chair,True,0,Intelligent
6542,380,8831,2,Eligendi.,MusicToolsShoesHomeBaby,29.01.2023,28.09.2023 15:17:05,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive",Handmade Granite Bike,True,0,Handcrafted
793,15,446,1,Labore.,SportsHealth,16.06.2023,28.09.2023 06:11:40,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design",Small Fresh Shoes,True,0,Intelligent
7490,897,7629,0,Voluptatem.,KidsBeauty,07.04.2023,28.09.2023 04:53:12,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J",Sleek Plastic Bacon,True,0,Generic
6803,556,7986,0,Dolorem.,GardenMovies,30.08.2023,28.09.2023 11:34:26,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive",Generic Soft Table,True,0,Gorgeous
2242,770,8544,0,Aut.,HomeJeweleryBeauty,12.04.2023,28.09.2023 12:25:21,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,Handcrafted Metal Mouse,True,0,Unbranded
6440,427,2682,4,Ut.,HomeJewelery,17.08.2023,28.09.2023 18:23:21,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles",Small Cotton Bike,True,0,Sleek
2028,181,5327,0,Porro.,BooksClothingOutdoorsKids,23.02.2023,28.09.2023 05:09:22,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart,Gorgeous Metal Gloves,True,0,Licensed
4501,760,444,2,Aut.,GardenGardenMoviesBooks,04.01.2023,28.09.2023 22:16:30,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",Awesome Soft Bike,True,0,Unbranded
2937,816,7689,4,Dolorum.,ToysElectronicsGroceryKidsHealth,17.12.2022,28.09.2023 22:57:10,The Football Is Good For Training And Recreational Purposes,Refined Metal Chips,True,0,Handmade
7795,584,4545,2,Itaque.,GamesElectronicsGrocery,26.01.2023,28.09.2023 05:56:44,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,Rustic Steel Mouse,True,0,Handmade
7084,579,2416,0,Debitis.,Outdoors,24.05.2023,28.09.2023 20:59:52,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles",Intelligent Granite Bike,True,0,Incredible
2318,574,442,4,Sint.,ShoesHealthBaby,02.04.2023,28.09.2023 06:52:26,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive",Unbranded Cotton Ball,True,0,Sleek
2851,78,9128,4,Sunt.,ClothingOutdoorsClothingHome,24.06.2023,28.09.2023 05:26:56,The Football Is Good For Training And Recreational Purposes,Gorgeous Concrete Cheese,True,0,Practical
1165,211,6116,3,Est.,ShoesToolsGardenToolsSports,28.11.2022,28.09.2023 13:08:42,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive",Practical Concrete Fish,True,0,Small
8059,371,6596,0,Est.,GardenToys,10.01.2023,28.09.2023 20:26:36,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,Small Plastic Shoes,True,0,Unbranded
1066,276,9675,5,Et.,BeautyToys,11.11.2022,28.09.2023 13:48:05,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart,Fantastic Metal Sausages,True,0,Sleek
5826,906,1075,1,Est.,OutdoorsShoesClothingBooks,28.05.2023,28.09.2023 18:58:17,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals",Incredible Cotton Table,True,0,Practical
52,767,1347,5,Possimus.,ToysOutdoorsBooksClothingShoes,03.02.2023,28.09.2023 20:59:38,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,Rustic Cotton Towels,True,0,Generic
4434,314,9925,5,Minima.,Shoes,17.11.2022,28.09.2023 19:38:47,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,Ergonomic Fresh Sausages,True,0,Ergonomic
4464,414,6901,2,Dolore.,ShoesGardenGrocery,01.05.2023,28.09.2023 05:48:50,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design",Sleek Granite Chair,True,0,Ergonomic
3231,536,1489,1,Non.,JeweleryBeauty,21.01.2023,28.09.2023 14:01:23,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,Rustic Plastic Bacon,True,0,Awesome
8583,330,6994,5,Quia.,BeautyTools,18.06.2023,28.09.2023 15:03:10,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality,Awesome Frozen Car,True,0,Awesome
264,177,7288,0,Quam.,SportsClothing,11.04.2023,28.09.2023 03:46:16,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles",Refined Soft Chair,True,0,Practical
787,117,9495,5,Voluptatem.,BabyJeweleryBooks,14.08.2023,28.09.2023 02:53:24,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,Licensed Wooden Hat,True,0,Generic
5262,741,1698,1,Veniam.,HomeTools,08.06.2023,28.09.2023 01:22:35,The Football Is Good For Training And Recreational Purposes,Intelligent Concrete Towels,True,0,Tasty
9202,180,446,4,Nihil.,AutomotiveMoviesGroceryToolsKids,01.12.2022,28.09.2023 08:52:52,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design",Tasty Steel Table,True,0,Handmade
9647,478,9086,2,Quisquam.,ToysSports,09.11.2022,28.09.2023 22:12:34,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,Handcrafted Concrete Chicken,True,0,Rustic
8930,364,9659,0,Architecto.,BooksBeauty,28.06.2023,28.09.2023 19:59:45,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals",Awesome Concrete Bike,True,0,Handmade
7246,858,5873,4,Aut.,Tools,18.01.2023,28.09.2023 02:20:33,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,Practical Wooden Chair,True,0,Fantastic
2555,388,2078,0,Rerum.,BooksToolsAutomotive,13.01.2023,27.09.2023 23:42:08,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals",Handmade Metal Hat,True,0,Intelligent
8992,671,9084,4,Porro.,HomeIndustrial,02.10.2022,28.09.2023 08:08:08,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",Licensed Wooden Sausages,True,0,Gorgeous
190,315,8805,0,Natus.,Grocery,01.07.2023,28.09.2023 02:47:02,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart,Generic Granite Pants,True,0,Refined
5421,769,5766,2,Officia.,GardenComputersComputersIndustrial,28.09.2022,28.09.2023 22:26:40,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,Fantastic Fresh Tuna,True,0,Sleek
7797,349,5324,5,Vero.,ToysJeweleryBooksIndustrial,25.01.2023,28.09.2023 22:48:15,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,Unbranded Rubber Computer,True,0,Handcrafted
1475,413,3333,0,Voluptatem.,GrocerySportsElectronicsHealthGames,04.01.2023,28.09.2023 21:23:40,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J",Refined Frozen Fish,True,0,Incredible
6416,765,9764,4,Itaque.,KidsToolsOutdoors,20.05.2023,28.09.2023 12:07:09,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,Gorgeous Frozen Shirt,True,0,Awesome
4524,103,6923,3,Quia.,Toys,03.03.2023,28.09.2023 14:20:58,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,Refined Concrete Chair,True,0,Intelligent
1371,329,4516,5,Saepe.,Electronics,07.05.2023,28.09.2023 15:51:31,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,Generic Frozen Shirt,True,0,Fantastic
1346,955,5356,4,Debitis.,ToolsComputersElectronicsBooks,08.04.2023,28.09.2023 19:58:58,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",Awesome Cotton Bacon,True,0,Unbranded
1696,207,460,4,Dolor.,ShoesOutdoors,14.10.2022,28.09.2023 02:46:55,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,Small Fresh Chair,True,0,Unbranded
